position,tier,killsPerMinMean,killsPerMinStd,deathsPerMinMean,deathsPerMinStd,assistsPerMinMean,assistsPerMinStd,totalDamageDealtToChampionsPerMinMean,totalDamageDealtToChampionsPerMinStd,totalHealPerMinMean,totalHealPerMinStd,damageSelfMitigatedPerMinMean,damageSelfMitigatedPerMinStd,damageDealtToObjectivesPerMinMean,damageDealtToObjectivesPerMinStd,damageDealtToTurretsPerMinMean,damageDealtToTurretsPerMinStd,visionScorePerMinMean,visionScorePerMinStd,timeCCingOthersPerMinMean,timeCCingOthersPerMinStd,totalDamageTakenPerMinMean,totalDamageTakenPerMinStd,goldEarnedPerMinMean,goldEarnedPerMinStd,totalMinionsKilledPerMinMean,totalMinionsKilledPerMinStd,neutralMinionsKilledPerMinMean,neutralMinionsKilledPerMinStd,neutralMinionsKilledEnemyJunglePerMinMean,neutralMinionsKilledEnemyJunglePerMinStd,totalTimeCrowdControlDealtPerMinMean,totalTimeCrowdControlDealtPerMinStd,visionWardsBoughtInGamePerMinMean,visionWardsBoughtInGamePerMinStd,wardsPlacedPerMinMean,wardsPlacedPerMinStd,wardsKilledPerMinMean,wardsKilledPerMinStd,killsRatioMean,killsRatioStd,deathsRatioMean,deathsRatioStd,killAssistPerMinMean,killAssistPerMinStd,xcor_0Mean,xcor_0Std,ycor_0Mean,ycor_0Std,xcor_1Mean,xcor_1Std,ycor_1Mean,ycor_1Std,xcor_2Mean,xcor_2Std,ycor_2Mean,ycor_2Std,xcor_3Mean,xcor_3Std,ycor_3Mean,ycor_3Std,xcor_4Mean,xcor_4Std,ycor_4Mean,ycor_4Std,xcor_5Mean,xcor_5Std,ycor_5Mean,ycor_5Std,xcor_6Mean,xcor_6Std,ycor_6Mean,ycor_6Std,xcor_7Mean,xcor_7Std,ycor_7Mean,ycor_7Std,xcor_8Mean,xcor_8Std,ycor_8Mean,ycor_8Std,xcor_9Mean,xcor_9Std,ycor_9Mean,ycor_9Std,xcor_10Mean,xcor_10Std,ycor_10Mean,ycor_10Std,xcor_11Mean,xcor_11Std,ycor_11Mean,ycor_11Std,xcor_12Mean,xcor_12Std,ycor_12Mean,ycor_12Std,xcor_13Mean,xcor_13Std,ycor_13Mean,ycor_13Std,xcor_14Mean,xcor_14Std,ycor_14Mean,ycor_14Std,xcor_15Mean,xcor_15Std,ycor_15Mean,ycor_15Std,spell_1,spell_11,spell_12,spell_13,spell_14,spell_21,spell_3,spell_30,spell_31,spell_32,spell_39,spell_4,spell_6,spell_7
MID,SILVER,0.23930211806960908,0.1447773538547408,0.20247699568124503,0.10624032576340184,0.20573593545350524,0.11639179218688385,648.1810491116811,259.9695089542654,7.056133066086056,36.25608001546508,548.6551908598998,305.58710428786736,185.72368435621956,178.2730871054061,90.70365825200477,93.86182332643205,0.6322174624824684,0.2633888342727871,0.7450213308556591,0.8434827096927616,752.9239759046878,207.23754835601494,382.116045109019,77.11405096815466,5.217173151458981,1.273236763589315,0.3763394963545674,0.40793066344862244,0.0818398992752734,0.14762033302415006,5.478553805894548,4.564918846768087,0.06266670380944372,0.0600246544929145,0.2859781012292766,0.10635819709546676,0.07404675505242662,0.07351766604724225,0.4641412057161862,0.1475977657926475,0.2060680076381408,0.08259797658637347,0.44503805352311426,0.1963674685340314,7746.21768707483,6963.039765186124,7700.598639455782,6960.8052721155855,7584.663265306122,2222.617641372017,6885.581632653061,2426.236524081642,7368.503401360545,867.7481616241218,7417.258503401361,855.6070322868884,7350.088435374149,1350.5751394015654,7462.122448979592,1355.7520256009004,7531.003401360545,2036.682916000841,7742.6768707483,2013.7002484116083,7495.166666666667,2156.327832909611,7382.278911564626,2147.150271998567,7723.231292517007,2129.095241412132,7510.3231292517,2145.672495599238,7748.401360544218,2366.1407863042464,7351.510204081633,2419.136402384665,7649.799319727891,2738.181611285451,7383.969387755102,2704.9049144709907,7604.380952380952,2294.5335375019636,7411.482993197279,2258.8266362754193,7713.775510204082,2435.6144252761396,7341.93537414966,2474.236832572637,7538.523809523809,2726.7851035858425,7225.591836734694,2673.3006027563824,7609.187074829932,2590.149668683355,7149.833333333333,2562.114072717191,8032.741496598639,2981.9709600645106,7198.656462585034,2842.3140564639275,7953.122448979592,2903.1108427271347,7193.969387755102,2842.720834532824,7730.809523809524,3086.549854538336,6879.863945578231,2965.998298438604,0.02040816326530612,0.003401360544217687,0.20408163265306123,0.0,0.7210884353741497,0.03741496598639456,0.0,0.0,0.0,0.0,0.0,0.9965986394557823,0.0,0.017006802721088437
MID,BRONZE,0.2585890091300732,0.16549525690818614,0.2064063834500844,0.10381236236696088,0.21624390717205041,0.12671252925406468,667.6846200593606,293.6347949535793,11.536108319281142,60.66225727509174,534.7488288127861,313.9746963500795,178.05482566862855,162.2829997902536,86.24945192532716,96.56284642399825,0.5839112790985223,0.24060126367418297,0.6813370742312295,0.5074943208633927,748.0301030649531,239.37022264983952,381.01130539015367,86.65120493488804,4.853953129035162,1.260103798029849,0.36149696249697105,0.37484705816333597,0.07597101989781516,0.1553839065003286,5.241928783657373,4.637933157057095,0.05330095169077077,0.058796608162210134,0.2848984147395552,0.101851344980839,0.053334848971874856,0.05856492615721319,0.4829244549996065,0.16615503544973093,0.21331037981837123,0.09581188019090618,0.4748329163021237,0.21837960364147604,8165.523648648648,6921.8025157638995,8110.594594594595,6924.2022724401695,7998.969594594595,2048.262058450853,6949.125,2178.1431653426307,7559.27027027027,1001.007909649541,7536.4222972972975,989.7931785553508,7510.246621621622,1615.0500637636976,7539.902027027027,1585.2144592748903,7295.378378378378,2002.2573325714168,7583.611486486487,1874.2124097924855,7926.398648648648,2273.075040302371,7692.844594594595,2260.14275749163,7770.27027027027,1952.326273768998,7597.581081081081,2007.9746909523708,7775.976351351352,2264.4172512093346,7243.763513513513,2247.3193201980466,7819.239864864865,2280.235555754589,7515.780405405405,2225.0004279004356,7839.560810810811,2100.789276136516,7277.864864864865,2198.0086955570464,7630.25,2602.384073518299,7570.543918918919,2518.815509509568,7928.52027027027,2674.3109651966006,7299.125,2592.23508060816,7692.256756756757,2689.4993816104525,7484.1824324324325,2760.4877806185937,7997.2128378378375,3095.8292016957134,7546.391891891892,3035.141302683628,7655.222972972973,2935.708886922984,7118.209459459459,2947.826716277324,7826.834459459459,2764.611848740859,7052.209459459459,2769.937333326204,0.016891891891891893,0.0033783783783783786,0.11486486486486487,0.0,0.793918918918919,0.030405405405405407,0.013513513513513514,0.0,0.0,0.0,0.0,0.9932432432432432,0.013513513513513514,0.02027027027027027
MID,IRON,0.2452822064379511,0.1616166850795081,0.21506464938734696,0.1107924565084197,0.2066890577079081,0.12434469680716369,654.659255990497,298.94494020252307,7.853796744493386,48.91715011789576,488.0537972079999,293.24375257132255,167.33447001559392,164.66782554784976,77.05556487299215,79.51755253312969,0.5751981121935055,0.24408578869056735,0.7351571246484965,0.803114350504781,731.4531793134031,225.2452210998781,368.54641187359397,78.90344368637206,4.767373823699192,1.2841685984574467,0.24842363269000964,0.3409545031303679,0.06661664121764611,0.1749792744537811,5.0748225832840905,4.767984937784737,0.046287711777753794,0.06079388030187124,0.27874416713120836,0.08895653826402287,0.04323336372728309,0.047194245506778934,0.46678696448178053,0.1648922658967203,0.21428942638578016,0.08719261677164696,0.4519712641458593,0.21954567606122916,7996.698795180723,6944.505619308304,7944.590361445783,6948.5885814029525,8026.6024096385545,1939.931501069727,7074.234939759036,2097.3564079680264,7425.518072289156,933.910226838011,7439.536144578313,812.5565091141867,7542.22891566265,1419.5233243917305,7553.463855421687,1371.596948667772,7187.024096385542,1988.7490539069643,7365.391566265061,1983.0520333462619,7637.6626506024095,2082.7375590916663,7642.939759036145,2040.2308178949818,7654.349397590361,1803.894732087818,7550.94578313253,1868.3876609494537,7636.656626506024,2451.9188940905547,7290.3674698795185,2413.6515961886175,7456.831325301205,2083.7217014160437,7420.277108433735,1978.0647310746142,7611.578313253012,2456.897149438855,7495.993975903614,2344.2965566280295,7739.259036144578,2423.7328758973695,7539.8975903614455,2217.66747686247,7760.463855421687,2542.646768545474,7572.289156626506,2676.389680510354,7756.21686746988,2769.222967475272,7578.668674698795,2816.8473057841966,7852.439759036145,2895.5860817725816,7721.349397590361,2596.3960987152705,7864.150602409639,2870.1772358271264,7232.289156626506,2724.644085870591,7678.993975903614,2914.8821619656096,7421.801204819277,2918.059500961222,0.006024096385542169,0.0,0.14457831325301204,0.0,0.7831325301204819,0.04819277108433735,0.006024096385542169,0.0,0.0,0.0,0.0,0.9879518072289156,0.012048192771084338,0.012048192771084338
JUNGLE,DIAMOND,0.22137917792595194,0.14847755114783373,0.18954032276081098,0.09229210113259215,0.28532550310154636,0.1438677820938836,536.978494940811,237.38972413567961,114.39324997031781,288.38656967042886,676.0720873681689,321.82275859553374,733.4151211530561,425.87066938858413,42.4954205509531,57.64584458045401,1.0109527660867845,0.35235453764098107,0.6662514819065617,0.5463678496461659,974.1329215442192,215.4058918309064,392.4271574369213,73.45265555127034,1.197532379394266,0.5856264086857831,4.565423596106887,0.9094815987990978,0.3790837036685866,0.3487020897394443,10.98758754025819,6.131112526215923,0.16683073283379998,0.10264706971340715,0.26832970681000673,0.16145041788511832,0.18908381439458682,0.11880737993914106,0.5591061405136479,0.15799140765799807,0.19873362063268157,0.07703715330180781,0.5067046810274983,0.21871896587523315,7835.06015037594,6969.648930558569,7642.022556390977,6970.302055084265,8037.582706766917,3239.4106945323806,6601.8646616541355,3678.715065421323,8297.093984962406,3379.7048875578694,6999.526315789473,2441.986029286284,6218.932330827068,3046.56534897781,8628.845864661655,2956.6163773083144,7177.0,3245.179348475764,7591.116541353384,3259.764256661572,8335.477443609023,3554.318773126395,6373.075187969925,3344.7673334748047,7738.086466165413,3734.3974538657217,6967.928571428572,3497.6335318584465,8187.766917293233,3016.9489745898522,6798.3421052631575,3307.4035235253655,7786.616541353384,3340.1901645600155,7243.736842105263,3246.3403125406026,6771.62030075188,3364.765410337724,7910.454887218045,3397.679235672961,7320.067669172932,3667.0282671919417,7766.154135338345,3478.842445021723,7538.661654135339,3626.386532254456,7299.421052631579,3477.7559414201874,7962.296992481203,3501.0754765635506,6894.071428571428,3352.4352644646065,8590.022556390977,3347.350493717558,6666.68045112782,3332.407337577585,7705.875939849624,3391.656438916734,6942.124060150376,3546.801817905026,7767.402255639097,3361.7172857451756,7329.109022556391,3116.2086602928766,0.0,1.0,0.0,0.0,0.011278195488721804,0.0,0.0,0.0,0.0,0.0,0.0,0.9586466165413534,0.03007518796992481,0.0
JUNGLE,PLATINUM,0.22195425652008072,0.14421379834625042,0.1839539853662081,0.09368363827436965,0.2790952522854336,0.14430722395265286,529.1284178885959,238.23365788922726,86.00004730875686,256.6725864450423,717.9271230528371,314.73285608714195,700.0886174130685,430.6259939689456,49.09252991121194,60.90100405456888,0.9233795376143181,0.3290767116931385,0.6597985159998184,0.35881542060963495,979.5310505198997,225.0432553674155,389.0500396424901,70.11563387127073,1.2609052586913407,0.6451205867710958,4.384252705536341,0.9172353424176819,0.30997476138545876,0.33955723323523185,12.195048593222692,5.543299264746661,0.15038739229719747,0.09877311714270412,0.248845109420425,0.14517123231462956,0.16473728763246218,0.09781010463199181,0.5485868344504486,0.14868138078400056,0.19362069737832588,0.07777746261603322,0.5010495088055142,0.215045738765961,7915.215488215488,6962.828212509732,7729.801346801347,6968.037756786209,8438.925925925925,2945.7801233349096,6416.026936026936,3128.4525564439436,8377.56228956229,3200.594691941895,6823.272727272727,2502.3930066694184,6337.087542087542,3163.175688806494,8709.148148148148,2771.4650795991347,7192.259259259259,3265.793161925059,7692.262626262626,3047.238873983915,7842.835016835017,3565.8764108446508,7105.2053872053875,3643.3094819576104,7951.848484848485,3581.636951257658,7129.538720538721,3678.752595853982,8465.548821548822,3074.542595920355,6767.306397306397,3389.918123222873,8099.861952861953,3594.75023722661,6599.400673400673,3461.5064821664896,7076.882154882155,3219.275133953704,7712.131313131313,3307.927161788574,7224.861952861953,3339.184580093269,7885.744107744108,3328.2678386691714,7548.104377104377,3580.1277210741728,7307.49494949495,3354.8035932775033,8105.592592592592,3330.5289074039056,6877.946127946128,3496.237052048248,8319.356902356902,3177.101322177113,6600.323232323232,3382.5726161127723,8196.363636363636,3313.636232832156,7045.367003367003,3163.5353539670514,7815.79797979798,3456.723255013722,7176.538720538721,3564.841308304523,0.0,1.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.9461279461279462,0.02356902356902357,0.0
JUNGLE,GOLD,0.2263241184657212,0.13034243836676793,0.1885137285309445,0.10078399202778669,0.2899552965631515,0.15347990752067597,516.8812265172672,205.28834248822523,81.57962015670914,258.2270816835914,768.4629731277577,345.34869983153186,687.7711586743037,449.4971021880163,42.132309611307896,55.04097880553404,0.8943148920864149,0.323422123526541,0.8309921555171454,0.8510244930089198,998.2081400644086,222.42862494424685,386.8408731225041,63.31361986637699,1.2674427533605452,0.5999029077811426,4.2092132575308,1.0083304583090587,0.31901198724251784,0.3311296943100696,12.286291862147065,5.427470391584678,0.13312100542496058,0.09021620312143519,0.24836457260014877,0.14596231930005482,0.1406429385557528,0.08985319557735057,0.5345783713220124,0.14633616676707564,0.18955416974542702,0.07505136928040729,0.5162794150288728,0.20156371139182583,7903.57095709571,6965.504400286601,7722.722772277228,6963.276417458714,8583.521452145214,2642.151977377181,6196.83498349835,2887.373123699264,8515.943894389438,3248.37421487859,6731.514851485149,2442.9470678740327,6071.5082508250825,2890.538771549754,8996.798679867987,2717.622428637579,7230.772277227723,3428.6149402106275,7675.62706270627,3219.8898683698403,8133.716171617161,3635.558427272913,7141.023102310231,3473.5938490188137,8043.5676567656765,3365.026171317608,7170.23102310231,3576.042849716414,8310.610561056106,3184.825048500619,6630.531353135313,3121.2473168199035,8221.874587458746,3344.746582246763,6951.8712871287125,3364.590060925718,7051.079207920792,3418.0374195804748,7864.135313531353,3195.233928699597,6961.5379537953795,3501.7070025205935,7631.726072607261,3286.4650972300537,7465.452145214522,3599.1088646206686,7422.950495049505,3630.9114304017307,7935.521452145214,3469.6192538839746,6585.561056105611,3253.133811892926,8165.679867986799,3292.4673420552926,6686.521452145214,3128.082573736576,8052.260726072607,3198.2533728732055,7142.907590759076,3264.171446147223,7716.013201320132,3388.3908192822164,6969.122112211221,3270.1198585086663,0.0,1.0,0.0,0.0,0.033003300330033,0.0,0.0,0.0,0.0,0.0,0.0,0.9471947194719472,0.019801980198019802,0.0
JUNGLE,SILVER,0.2158885503947332,0.14278875493994023,0.19269310923040317,0.08942441002983144,0.26445193253941734,0.1441495607900014,511.0968410413244,232.3736596888925,67.56156050786812,223.3862989628824,754.3071829669344,331.98329065389987,646.0218163968824,397.465636858901,45.78449169581153,60.0494417294981,0.8075439061414728,0.2730590869885118,0.7353648486404865,0.7228275266001604,981.1140148760749,197.26058679662472,377.7855843472812,67.24985996272228,1.2863716549118491,0.6091279400402896,3.9854168482804684,0.9876993875590641,0.3000223882032278,0.3346701609432835,11.402526533476442,5.908585980747176,0.09321582818928968,0.07993176019695318,0.23489132296986814,0.12841398320784422,0.11495372516485716,0.08707774685142664,0.5010154354016572,0.1529977929022561,0.20177140133719965,0.08031638302054464,0.48034048293415055,0.20742970990999138,8007.319865319865,6958.169464691669,7823.060606060606,6960.884116655275,8763.491582491582,2794.8308186413637,5941.457912457912,2908.4811872581913,8553.919191919193,3325.654535282128,6658.848484848485,2215.36430426561,5865.723905723906,2682.19231967632,8738.936026936028,2559.844711152992,7283.306397306397,3421.518828183522,7832.481481481482,3257.2686141650684,8248.831649831649,3378.733049363292,6614.80808080808,3469.157270739346,7766.653198653199,3285.327875199939,7021.996632996633,3357.054455654818,8272.003367003366,3218.0497551063404,6763.73063973064,3201.5139389864057,8043.309764309764,3164.8479594483847,7093.983164983165,3203.684705504459,7238.400673400673,3383.5504008762473,7671.104377104377,3353.0104513767305,7230.080808080808,3611.1677670937197,7903.508417508418,3309.1261279230853,7707.4175084175085,3398.584914297776,7115.8552188552185,3393.109232861472,8114.49494949495,3523.8488642940642,6905.861952861953,3485.2113198078023,8476.996632996634,3252.9856748323223,6677.484848484848,3258.4953283177047,8197.57239057239,3496.3195372272976,6945.656565656565,3616.7718410999196,7548.158249158249,3518.746394344218,7259.097643097643,3490.295097184995,0.0,1.0,0.0,0.0,0.013468013468013467,0.0,0.003367003367003367,0.0,0.0,0.0,0.0,0.9696969696969697,0.013468013468013467,0.0
JUNGLE,BRONZE,0.20913161489692006,0.14777715441644937,0.2007924272983169,0.09607842286108743,0.26197588406338596,0.13945120394707378,491.11959298594667,248.6697226289624,39.00775698614164,174.0893026974578,716.775730696476,380.25694364058324,589.6087837650919,390.7708763493583,42.434993665262915,58.31087044264939,0.7008132589914563,0.28512608081253094,0.7855972338920515,0.9538419878051103,945.6842064366191,219.593329225386,366.1169698229189,76.03969336279553,1.2195644621368662,0.710065316015441,3.734285742396219,1.0352778692179152,0.310561296060736,0.33581938705710285,11.028038396428402,5.914616723333647,0.06954538477988749,0.07666667229464978,0.23412751660488748,0.12380227825159433,0.08202778480882471,0.07664976164840467,0.4786002953824396,0.16881018418231164,0.20835454652630567,0.07924002815980272,0.47110749896030607,0.21883487514289918,8306.204697986577,6929.249088539221,8130.3489932885905,6935.242679429087,9049.73489932886,2719.0099728605833,5955.862416107382,2757.5534558399804,8883.902684563758,3179.089370588385,6601.956375838926,2106.059393703724,5953.137583892618,2755.9612238205063,9173.644295302014,2496.026268352842,6727.5,3306.8718546328587,8289.29865771812,3054.145074499977,8618.228187919463,3345.29123637576,7291.140939597315,3423.1509162695943,8021.1510067114095,3639.2572706763535,7294.684563758389,3600.0973061807194,8386.832214765102,3234.9421716482366,6829.315436241611,3213.3976681334716,8463.48322147651,3309.7687247755007,7088.342281879195,3097.7007586583886,7533.8892617449665,3324.562542471845,7783.395973154363,3441.1463594156753,7140.4496644295305,3715.812465025055,8045.852348993289,3512.038343316759,7807.6107382550335,3617.8513848108664,7440.463087248322,3371.202975497006,8070.728187919463,3316.332491658474,7203.694630872483,3581.469009597191,8541.976510067114,3340.1135552157393,6979.922818791946,3402.3000851547295,8094.046979865771,3229.2173767760405,6910.7885906040265,3107.274739814768,8051.01677852349,3214.689900223611,7264.184563758389,3380.019650516162,0.0,1.0,0.0,0.0,0.02348993288590604,0.0,0.0,0.0,0.0,0.0,0.0,0.9664429530201343,0.006711409395973154,0.003355704697986577
JUNGLE,IRON,0.20106726386458795,0.142390157884271,0.2085916083694721,0.11474148115890406,0.24673518076208395,0.14263546700821952,452.46791903085415,228.312647030582,69.85014431012367,231.38340759791168,692.8359922418165,333.4309479115107,562.3063824818744,386.07007984646566,40.10720358880155,58.1462658960484,0.719687886581742,0.3430344234605485,0.7368225163414852,0.7633270666882543,953.6729339475058,215.46700369555015,358.98676254912334,72.85777003557088,1.0501106500015873,0.6909176886444915,3.7139231453190096,1.0416053335070408,0.26398415608053144,0.33753628657585205,10.394944755533073,5.945817031401299,0.060556269404574044,0.07458384979224844,0.23854478524148626,0.1231830511349464,0.07056557027933388,0.06672022836118502,0.4666706130924925,0.1686368223322791,0.20571259713950374,0.08480653759248563,0.44780244462667196,0.21357708760480068,8138.4011976047905,6954.74586342433,7955.395209580838,6956.808253199461,8799.179640718563,2890.0861272558122,5775.431137724551,2873.6719457089603,8631.646706586826,3404.0990547326705,6721.904191616766,2157.982037157207,6257.814371257485,2981.5773896370074,8972.838323353293,2481.8986836921517,7022.22754491018,3189.605304125289,7807.059880239521,3422.953223092173,8130.970059880239,3637.6170579850723,7470.904191616766,3563.8777145490603,7842.562874251497,3757.6396342681683,7173.550898203593,3610.443397424785,8376.005988023951,3205.366844590126,6657.45508982036,3159.2989990090523,8262.880239520959,3546.558667661003,6829.377245508982,3456.2855412090416,7169.706586826347,3339.1964860466405,7738.526946107784,3179.259894958451,7081.119760479042,3465.572422340455,7693.473053892216,3337.751659776656,7504.095808383234,3683.3118940483096,7082.616766467066,3466.055015477914,7924.856287425149,3636.5667896199648,6919.826347305389,3427.502986530447,8091.425149700599,3425.0223997283274,6745.167664670658,3380.5848083457404,8280.31736526946,3136.8688173058476,6717.982035928144,3106.855246671743,7842.029940119761,3390.6267384985154,7135.8443113772455,3246.652544806631,0.0,1.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.9820359281437125,0.005988023952095809,0.0
BOTTOM,DIAMOND,0.21452337369185395,0.13771512729728708,0.18447900884164303,0.09609866803527432,0.25183469702598926,0.1370948803724958,666.9279775310775,273.08488427769987,89.57174172780763,83.74662094381483,341.38904627988074,159.12867082306389,354.0326864826678,269.50664494715966,129.88593917915733,109.50632915122739,0.7816073075575699,0.3122777732159841,0.5477957712039997,0.48383200429637374,597.7010140660212,156.99889670121183,416.79973596208544,72.28087012510088,6.77895684481933,1.0901130994828734,0.49604999586494386,0.39430754161029336,0.07607844413742683,0.1329807058461363,7.445703959259645,8.287841548406073,0.06707600398221175,0.056545916222599864,0.30928270915167777,0.09223156108450783,0.15151782980740916,0.09978779506242182,0.5084901381434563,0.16570772910186704,0.19006503172907727,0.0802362562209668,0.4663580707178432,0.22132890270429773,7674.575645756458,6957.81213382676,7924.571955719557,6960.473987251918,9494.30258302583,2576.2823381536023,4891.103321033211,2346.43895920717,12422.073800738008,755.696398287785,2519.309963099631,1010.152141022074,12223.586715867159,1360.1024004370884,2685.059040590406,1327.2084335668335,12040.162361623616,1783.68669069938,3130.2066420664205,2477.8018113642916,11916.970479704796,2232.2562226522673,3078.608856088561,2114.9732653408328,11935.033210332103,2261.789431451638,2946.7011070110702,1933.465975133457,11668.974169741698,2635.6847425846076,3232.3284132841327,2696.036950078707,11839.952029520295,2310.294563852061,3188.121771217712,2531.9086615243523,12131.811808118082,1956.6994275150769,3178.859778597786,2243.3621433444628,11662.033210332103,2485.4617282502445,3378.4428044280444,2627.1976147411783,11552.365313653136,2816.0858814989265,3562.9852398523985,2931.336492013662,11312.007380073801,2970.313480142408,3711.6420664206644,2639.8658848372515,11283.228782287822,2973.346028756839,4311.380073800738,3210.910871026406,10476.937269372695,3267.1716264670017,4387.907749077491,3276.115047212072,9744.60885608856,3547.6788846599434,5467.557195571956,3511.6878040093,0.0959409594095941,0.0,0.01845018450184502,0.0,0.014760147601476014,0.025830258302583026,0.02214022140221402,0.0,0.0,0.0,0.0,1.0,0.0,0.8228782287822878
